X1,Y1,X2,Y2,Perm,COP
40,12,36,1,PERM60_ECL.INC,43735.33
32,38,5,13,PERM60_ECL.INC,43736.96
19,27,13,46,PERM60_ECL.INC,43708.34
41,26,32,17,PERM60_ECL.INC,43709.96
58,8,19,26,PERM60_ECL.INC,23508.39
44,33,53,15,PERM60_ECL.INC,43698.08
11,7,50,10,PERM60_ECL.INC,43215.16
30,47,54,23,PERM60_ECL.INC,43373.78
38,11,53,28,PERM60_ECL.INC,43733.43
37,47,33,51,PERM60_ECL.INC,29116.76
35,10,16,49,PERM60_ECL.INC,43713.97
14,41,32,0,PERM60_ECL.INC,43373.67
8,34,50,13,PERM60_ECL.INC,43549.62
41,12,39,4,PERM60_ECL.INC,43560.24
2,37,38,26,PERM60_ECL.INC,43491.41
14,11,12,7,PERM60_ECL.INC,39398.42
20,21,59,6,PERM60_ECL.INC,34928.66
18,22,6,22,PERM60_ECL.INC,43719.65
33,18,26,18,PERM60_ECL.INC,43157.6
12,17,17,42,PERM60_ECL.INC,43720.91
35,32,17,54,PERM60_ECL.INC,43712.2
33,31,15,30,PERM60_ECL.INC,42452.06
51,30,1,41,PERM60_ECL.INC,43626.48
3,30,8,43,PERM60_ECL.INC,43711.83
22,31,14,15,PERM60_ECL.INC,43716.89
12,32,1,34,PERM60_ECL.INC,43721.35
54,4,19,52,PERM60_ECL.INC,34662.11
27,18,8,18,PERM60_ECL.INC,43732.54
20,16,38,3,PERM60_ECL.INC,43602.7
25,53,55,5,PERM60_ECL.INC,37526.25
47,20,26,30,PERM60_ECL.INC,43747.5
42,11,36,20,PERM60_ECL.INC,43693.07
39,34,51,20,PERM60_ECL.INC,43720.32
44,1,23,29,PERM60_ECL.INC,40028.18
15,35,38,13,PERM60_ECL.INC,43301.6
33,5,51,28,PERM60_ECL.INC,43722.38
31,27,41,31,PERM60_ECL.INC,43721.8
20,52,6,28,PERM60_ECL.INC,43735.85
22,18,14,10,PERM60_ECL.INC,43655.33
32,41,46,3,PERM60_ECL.INC,43734.52
20,36,32,11,PERM60_ECL.INC,43697.24
26,16,26,54,PERM60_ECL.INC,43745.57
29,31,17,52,PERM60_ECL.INC,43729.99
3,50,44,26,PERM60_ECL.INC,43542.8
31,28,21,29,PERM60_ECL.INC,35486
31,38,32,10,PERM60_ECL.INC,43739.36
17,42,36,15,PERM60_ECL.INC,43730.24
15,12,25,28,PERM60_ECL.INC,42516.1
12,12,50,27,PERM60_ECL.INC,43715.07
34,12,16,23,PERM60_ECL.INC,43676.7
17,33,7,48,PERM60_ECL.INC,43541.21
44,42,12,35,PERM60_ECL.INC,43691.64
8,18,27,44,PERM60_ECL.INC,43719.72
46,7,24,28,PERM60_ECL.INC,39591.21
21,13,27,27,PERM60_ECL.INC,43711.32
21,22,37,44,PERM60_ECL.INC,43718.28
28,6,53,3,PERM60_ECL.INC,41446.05
28,20,49,30,PERM60_ECL.INC,43706.48
4,22,1,36,PERM60_ECL.INC,43726.84
16,14,38,1,PERM60_ECL.INC,42752.03
25,53,0,25,PERM60_ECL.INC,29110.46
8,49,6,48,PERM60_ECL.INC,39310.32
31,10,14,3,PERM60_ECL.INC,42674.07
43,17,32,47,PERM60_ECL.INC,43733.98
46,37,18,51,PERM60_ECL.INC,43708.49
14,26,50,13,PERM60_ECL.INC,43135.73
48,15,30,0,PERM60_ECL.INC,42511.93
36,38,21,44,PERM60_ECL.INC,43723.38
1,31,35,38,PERM60_ECL.INC,43702.07
21,4,46,2,PERM60_ECL.INC,43719.64
21,52,32,51,PERM60_ECL.INC,42949.48
1,28,26,34,PERM60_ECL.INC,43639.13
11,31,49,34,PERM60_ECL.INC,43161.99
44,13,21,26,PERM60_ECL.INC,40513.48
53,14,14,22,PERM60_ECL.INC,35080.32
2,38,23,32,PERM60_ECL.INC,42453.3
50,15,18,50,PERM60_ECL.INC,39982.21
42,32,15,10,PERM60_ECL.INC,43371.18
26,11,6,45,PERM60_ECL.INC,43746.18
51,23,12,18,PERM60_ECL.INC,43733.05
10,34,4,55,PERM60_ECL.INC,43327.7
18,17,11,26,PERM60_ECL.INC,43720.14
26,43,36,20,PERM60_ECL.INC,43713.93
1,22,49,29,PERM60_ECL.INC,43699.62
1,37,13,32,PERM60_ECL.INC,43714.36
7,59,42,12,PERM60_ECL.INC,42993.63
9,43,6,59,PERM60_ECL.INC,43540.75
35,15,35,50,PERM60_ECL.INC,29126.95
19,52,5,46,PERM60_ECL.INC,43731.92
37,8,42,3,PERM60_ECL.INC,42740.4
40,19,9,52,PERM60_ECL.INC,43745.87
7,46,39,0,PERM60_ECL.INC,41646.39
18,26,38,14,PERM60_ECL.INC,43622.82
3,39,43,42,PERM60_ECL.INC,43421.62
6,39,36,6,PERM60_ECL.INC,43725.43
49,23,7,8,PERM60_ECL.INC,43743.44
13,8,14,19,PERM60_ECL.INC,43726.14
24,20,26,5,PERM60_ECL.INC,43732.29
35,3,37,11,PERM60_ECL.INC,43699.48
49,14,16,39,PERM60_ECL.INC,40382.28
12,54,50,14,PERM60_ECL.INC,43061.86
49,19,14,57,PERM60_ECL.INC,42694.8
33,41,35,5,PERM60_ECL.INC,43615.1
52,13,28,20,PERM60_ECL.INC,34115.76
49,16,20,17,PERM60_ECL.INC,42308.18
9,25,30,43,PERM60_ECL.INC,43288.13
22,44,20,5,PERM60_ECL.INC,43708.25
32,33,7,16,PERM60_ECL.INC,43719.32
7,49,40,13,PERM60_ECL.INC,43703.8
41,33,20,51,PERM60_ECL.INC,43717.64
50,10,16,12,PERM60_ECL.INC,34387.71
37,40,45,12,PERM60_ECL.INC,43715.55
20,41,19,16,PERM60_ECL.INC,43738.83
30,49,18,22,PERM60_ECL.INC,43173.96
25,1,28,49,PERM60_ECL.INC,42717.69
7,39,14,53,PERM60_ECL.INC,43742.48
44,39,8,52,PERM60_ECL.INC,43348.05
24,38,1,46,PERM60_ECL.INC,43744.75
51,22,12,49,PERM60_ECL.INC,43730.09
18,17,49,23,PERM60_ECL.INC,43715.61
21,16,29,24,PERM60_ECL.INC,43414.37
34,50,48,27,PERM60_ECL.INC,43698.25
40,34,4,36,PERM60_ECL.INC,43720.75
15,23,28,3,PERM60_ECL.INC,43707.9
22,30,50,3,PERM60_ECL.INC,40449.77
4,48,26,20,PERM60_ECL.INC,43712.77
10,24,30,18,PERM60_ECL.INC,43709.36
57,4,14,36,PERM60_ECL.INC,37002.43
4,40,30,2,PERM60_ECL.INC,43714.86
41,24,16,19,PERM60_ECL.INC,43437.03
34,39,50,10,PERM60_ECL.INC,43719.79
12,12,14,35,PERM60_ECL.INC,43718.89
21,43,42,18,PERM60_ECL.INC,43729.84
1,44,34,33,PERM60_ECL.INC,43656.33
52,7,45,21,PERM60_ECL.INC,29050.51
36,39,11,55,PERM60_ECL.INC,43725.37
4,18,18,50,PERM60_ECL.INC,43729.87
57,9,17,44,PERM60_ECL.INC,28594.08
15,22,50,27,PERM60_ECL.INC,43707.75
33,10,8,37,PERM60_ECL.INC,43725.77
10,30,48,7,PERM60_ECL.INC,43628.08
10,55,9,24,PERM60_ECL.INC,43416.36
40,25,47,28,PERM60_ECL.INC,43723.36
33,7,32,22,PERM60_ECL.INC,43724.35
10,35,37,13,PERM60_ECL.INC,43733.93
46,36,32,38,PERM60_ECL.INC,43713.86
28,48,20,48,PERM60_ECL.INC,43708.48
29,3,38,31,PERM60_ECL.INC,43733.65
48,24,38,23,PERM60_ECL.INC,43752.51
16,15,36,0,PERM60_ECL.INC,43039.49
15,7,35,29,PERM60_ECL.INC,43560.3
9,48,3,53,PERM60_ECL.INC,43588.59
52,23,1,30,PERM60_ECL.INC,43253.14
15,54,27,42,PERM60_ECL.INC,43708.75
10,38,19,35,PERM60_ECL.INC,43724.94
45,16,23,40,PERM60_ECL.INC,43747.11
23,7,5,15,PERM60_ECL.INC,43730.3
18,22,11,59,PERM60_ECL.INC,29115.27
56,4,27,6,PERM60_ECL.INC,34184.47
43,13,17,33,PERM60_ECL.INC,41712.02
4,16,16,57,PERM60_ECL.INC,43176.96
53,7,4,12,PERM60_ECL.INC,28503.4
28,3,8,33,PERM60_ECL.INC,43735.05
35,0,42,40,PERM60_ECL.INC,43715.15
35,9,16,20,PERM60_ECL.INC,43692.4
59,5,30,26,PERM60_ECL.INC,39373.09
43,33,17,41,PERM60_ECL.INC,43716.07
25,51,36,17,PERM60_ECL.INC,43709.5
32,47,0,32,PERM60_ECL.INC,43485.68
51,23,39,20,PERM60_ECL.INC,43736.98
12,39,52,30,PERM60_ECL.INC,43730.69
44,11,6,26,PERM60_ECL.INC,42566.91
23,53,15,41,PERM60_ECL.INC,43714.72
4,26,14,55,PERM60_ECL.INC,43617.45
34,23,49,17,PERM60_ECL.INC,43504.9
2,22,44,35,PERM60_ECL.INC,43389.73
26,28,26,6,PERM60_ECL.INC,43749.29
44,41,15,23,PERM60_ECL.INC,43616.2
3,26,41,4,PERM60_ECL.INC,41982.23
57,12,35,14,PERM60_ECL.INC,29575.06
5,49,4,39,PERM60_ECL.INC,43716
11,12,22,26,PERM60_ECL.INC,39965.32
34,15,27,45,PERM60_ECL.INC,43735.8
13,38,8,5,PERM60_ECL.INC,43718.27
22,48,24,37,PERM60_ECL.INC,43729.66
18,25,31,29,PERM60_ECL.INC,43712.12
0,23,32,47,PERM60_ECL.INC,39595.25
10,27,7,40,PERM60_ECL.INC,43667.23
14,48,45,13,PERM60_ECL.INC,43729.16
51,15,5,47,PERM60_ECL.INC,39166.29
25,10,30,52,PERM60_ECL.INC,43035.84
3,20,2,43,PERM60_ECL.INC,43717.87
12,56,16,35,PERM60_ECL.INC,43614.6
37,44,16,53,PERM60_ECL.INC,43736.56
34,21,40,44,PERM60_ECL.INC,43721.8
29,42,59,9,PERM60_ECL.INC,36406.55
12,36,25,32,PERM60_ECL.INC,43258.32
13,17,30,27,PERM60_ECL.INC,43716.75
6,50,10,37,PERM60_ECL.INC,43720.22
32,1,49,10,PERM60_ECL.INC,43717.98
32,23,27,18,PERM60_ECL.INC,43728.34
29,41,45,30,PERM60_ECL.INC,43715.57
45,28,44,13,PERM60_ECL.INC,43724
25,39,12,35,PERM60_ECL.INC,43729.7
23,21,13,47,PERM60_ECL.INC,43713.14
23,36,48,22,PERM60_ECL.INC,43734.14
3,55,34,12,PERM60_ECL.INC,43516.37
7,52,30,40,PERM60_ECL.INC,43703.36
1,33,9,48,PERM60_ECL.INC,43687.75
10,41,29,39,PERM60_ECL.INC,43730.14
6,39,23,9,PERM60_ECL.INC,43727.32
43,2,15,23,PERM60_ECL.INC,43690.95
14,35,0,30,PERM60_ECL.INC,42385.71
13,58,21,55,PERM60_ECL.INC,40562.96
24,38,27,16,PERM60_ECL.INC,43741.06
10,31,39,41,PERM60_ECL.INC,43727.62
33,23,47,18,PERM60_ECL.INC,43721.71
17,54,20,42,PERM60_ECL.INC,43719.77
43,28,45,29,PERM60_ECL.INC,35437.93
20,35,35,43,PERM60_ECL.INC,43705.02
17,52,23,38,PERM60_ECL.INC,43717.71
52,15,48,14,PERM60_ECL.INC,34527.5
9,13,32,3,PERM60_ECL.INC,43673.49
15,24,18,34,PERM60_ECL.INC,42544.63
15,47,50,10,PERM60_ECL.INC,43680.41
24,49,7,57,PERM60_ECL.INC,43702.67
12,39,35,24,PERM60_ECL.INC,43732.02
34,18,33,10,PERM60_ECL.INC,42936.74
8,7,53,22,PERM60_ECL.INC,42502.44
51,26,20,55,PERM60_ECL.INC,43741.83
9,34,9,57,PERM60_ECL.INC,43745.35
9,54,37,42,PERM60_ECL.INC,43718.57
9,21,36,19,PERM60_ECL.INC,43717.01
17,14,39,34,PERM60_ECL.INC,43719.16
58,5,57,16,PERM60_ECL.INC,31260.65
21,49,15,15,PERM60_ECL.INC,43730.53
23,1,15,33,PERM60_ECL.INC,43602.47
14,4,23,38,PERM60_ECL.INC,43694.78
15,42,38,8,PERM60_ECL.INC,43732.7
34,21,20,42,PERM60_ECL.INC,43721.26
19,8,19,5,PERM60_ECL.INC,33111.2
42,41,21,43,PERM60_ECL.INC,43721.3
29,30,39,19,PERM60_ECL.INC,43727.19
10,55,10,13,PERM60_ECL.INC,43727.7
13,29,14,13,PERM60_ECL.INC,43713.52
25,31,10,26,PERM60_ECL.INC,43747.03
38,45,32,48,PERM60_ECL.INC,41076.6
37,22,37,37,PERM60_ECL.INC,43730.45
28,51,50,16,PERM60_ECL.INC,39406.8
38,0,38,15,PERM60_ECL.INC,43707.38
4,57,18,54,PERM60_ECL.INC,43694.25
9,14,14,15,PERM60_ECL.INC,40814.41
49,12,10,48,PERM60_ECL.INC,37545.76
29,38,44,43,PERM60_ECL.INC,42940.12
9,37,20,31,PERM60_ECL.INC,39510.03
25,18,48,28,PERM60_ECL.INC,43746.57
20,42,4,36,PERM60_ECL.INC,43741.59
28,28,43,16,PERM60_ECL.INC,43729.55
34,4,41,43,PERM60_ECL.INC,43711.15
8,54,6,42,PERM60_ECL.INC,43708.76
33,33,46,17,PERM60_ECL.INC,43719.98
15,20,12,6,PERM60_ECL.INC,43715.41
36,48,42,17,PERM60_ECL.INC,43706.6
38,4,21,30,PERM60_ECL.INC,35953.65
33,27,43,42,PERM60_ECL.INC,43701.29
11,35,38,46,PERM60_ECL.INC,43718.97
51,29,2,36,PERM60_ECL.INC,43742.38
10,40,35,21,PERM60_ECL.INC,43727.39
41,12,7,27,PERM60_ECL.INC,43728.69
49,27,19,33,PERM60_ECL.INC,42033.45
41,31,37,17,PERM60_ECL.INC,43718.07
49,6,15,47,PERM60_ECL.INC,36689.23
3,49,42,30,PERM60_ECL.INC,43707.53
23,35,11,47,PERM60_ECL.INC,43727.61
38,6,9,55,PERM60_ECL.INC,43724.34
28,41,48,9,PERM60_ECL.INC,43725.25
49,35,29,24,PERM60_ECL.INC,43213.07
18,54,45,18,PERM60_ECL.INC,43712.76
9,19,10,7,PERM60_ECL.INC,43723.93
7,22,41,43,PERM60_ECL.INC,43730.61
14,31,51,21,PERM60_ECL.INC,43714.43
4,56,51,7,PERM60_ECL.INC,38001.85
3,16,36,19,PERM60_ECL.INC,43721.35
40,15,10,25,PERM60_ECL.INC,43730.74
25,6,36,29,PERM60_ECL.INC,43742.15
41,29,2,23,PERM60_ECL.INC,43725.77
33,5,46,1,PERM60_ECL.INC,43722.77
37,45,32,41,PERM60_ECL.INC,38677.96
36,16,14,12,PERM60_ECL.INC,43735.96
11,38,41,22,PERM60_ECL.INC,43731.84
8,9,27,7,PERM60_ECL.INC,43718.14
29,23,7,8,PERM60_ECL.INC,43717.95
12,6,56,3,PERM60_ECL.INC,36158.71
30,28,13,19,PERM60_ECL.INC,43716.49
2,41,0,33,PERM60_ECL.INC,42995.5
41,34,26,19,PERM60_ECL.INC,43717.92
0,40,45,20,PERM60_ECL.INC,43676.79
12,44,21,48,PERM60_ECL.INC,43529.9
50,26,26,5,PERM60_ECL.INC,43747.73
31,17,13,44,PERM60_ECL.INC,43746.65
16,34,15,53,PERM60_ECL.INC,43686.5
27,53,2,48,PERM60_ECL.INC,43712.79
35,28,16,41,PERM60_ECL.INC,43708.12
24,38,25,19,PERM60_ECL.INC,43741.67
19,23,41,33,PERM60_ECL.INC,43693.56
45,33,51,25,PERM60_ECL.INC,43352.43
21,33,12,36,PERM60_ECL.INC,43546.07
10,33,5,33,PERM60_ECL.INC,38864.94
43,18,13,42,PERM60_ECL.INC,43742.07
39,7,44,18,PERM60_ECL.INC,43734.52
11,48,20,23,PERM60_ECL.INC,42610.77
27,10,50,13,PERM60_ECL.INC,43666.68
35,42,18,30,PERM60_ECL.INC,38485.57
17,8,29,12,PERM60_ECL.INC,43727.71
2,44,9,25,PERM60_ECL.INC,43724.62
14,53,51,28,PERM60_ECL.INC,43704.77
32,18,16,40,PERM60_ECL.INC,43744.92
39,46,32,17,PERM60_ECL.INC,43729.21
18,20,16,28,PERM60_ECL.INC,41350.95
40,4,7,17,PERM60_ECL.INC,43718.17
4,43,13,8,PERM60_ECL.INC,43729.98
12,18,14,18,PERM60_ECL.INC,33166.37
35,7,21,50,PERM60_ECL.INC,43719.57
30,48,56,15,PERM60_ECL.INC,36701.38
8,27,39,43,PERM60_ECL.INC,43731.37
29,28,29,40,PERM60_ECL.INC,43723.28
53,20,23,44,PERM60_ECL.INC,42741.15
0,34,31,37,PERM60_ECL.INC,43707.81
31,36,29,4,PERM60_ECL.INC,43732.79
43,20,52,27,PERM60_ECL.INC,43150.15
17,12,12,21,PERM60_ECL.INC,43724.45
31,45,41,45,PERM60_ECL.INC,43041.71
45,28,22,16,PERM60_ECL.INC,43723.11
24,11,10,18,PERM60_ECL.INC,43750.48
23,30,6,39,PERM60_ECL.INC,43725.25
41,39,3,39,PERM60_ECL.INC,43719.92
25,40,12,6,PERM60_ECL.INC,43723.93
40,15,27,26,PERM60_ECL.INC,43732.03
30,3,42,31,PERM60_ECL.INC,43668.49
12,50,29,29,PERM60_ECL.INC,43730.12
33,47,25,2,PERM60_ECL.INC,43711.71
36,0,32,30,PERM60_ECL.INC,43713.54
3,36,40,42,PERM60_ECL.INC,43714.87
55,15,39,7,PERM60_ECL.INC,37218.38
38,28,38,27,PERM60_ECL.INC,32200.97
16,54,30,22,PERM60_ECL.INC,43712.41
26,45,27,50,PERM60_ECL.INC,41427.73
30,16,45,8,PERM60_ECL.INC,43747.41
44,9,32,0,PERM60_ECL.INC,42150.91
15,7,8,39,PERM60_ECL.INC,43709.25
3,23,50,18,PERM60_ECL.INC,43584.47
49,17,35,19,PERM60_ECL.INC,43090.99
8,14,4,25,PERM60_ECL.INC,43709.88
31,16,15,12,PERM60_ECL.INC,43748.16
34,16,44,34,PERM60_ECL.INC,43744.35
16,19,14,43,PERM60_ECL.INC,43705.29
4,31,44,11,PERM60_ECL.INC,43714.25
7,55,39,19,PERM60_ECL.INC,43698.2
12,27,51,29,PERM60_ECL.INC,43710.29
1,43,16,17,PERM60_ECL.INC,43663.95
28,51,19,8,PERM60_ECL.INC,43676.87
0,23,59,8,PERM60_ECL.INC,31572.45
37,3,24,49,PERM60_ECL.INC,43148.71
39,33,15,32,PERM60_ECL.INC,43313.75
27,44,33,51,PERM60_ECL.INC,29114.13
54,21,28,38,PERM60_ECL.INC,43461.54
47,3,51,13,PERM60_ECL.INC,37785.72
25,34,20,6,PERM60_ECL.INC,43743.13
51,13,24,9,PERM60_ECL.INC,35690.58
38,18,32,11,PERM60_ECL.INC,43746.52
57,7,5,47,PERM60_ECL.INC,32942.18
6,43,13,7,PERM60_ECL.INC,43731.85
14,24,28,12,PERM60_ECL.INC,43716.7
3,25,40,40,PERM60_ECL.INC,43717.9
8,50,9,16,PERM60_ECL.INC,43707.91
49,16,48,28,PERM60_ECL.INC,42299.29
4,54,25,17,PERM60_ECL.INC,43700.64
1,23,20,39,PERM60_ECL.INC,43706.39
37,42,48,24,PERM60_ECL.INC,43729.61
51,23,38,27,PERM60_ECL.INC,43737.25
23,45,53,5,PERM60_ECL.INC,40476.52
24,41,35,0,PERM60_ECL.INC,43380.69
49,23,27,0,PERM60_ECL.INC,43745.52
36,31,16,6,PERM76_ECL.INC,43606.25
35,38,45,37,PERM76_ECL.INC,43687.46
24,18,20,44,PERM76_ECL.INC,43708.62
52,29,15,50,PERM76_ECL.INC,43701.63
30,14,14,44,PERM76_ECL.INC,43693.97
3,48,12,46,PERM76_ECL.INC,43683.51
8,32,48,27,PERM76_ECL.INC,43229.27
45,37,8,6,PERM76_ECL.INC,43583.95
38,6,12,36,PERM76_ECL.INC,43705.04
23,42,10,18,PERM76_ECL.INC,43681.94
33,33,29,24,PERM76_ECL.INC,43513.28
7,26,5,48,PERM76_ECL.INC,43681.54
14,57,31,2,PERM76_ECL.INC,43689.39
40,24,1,20,PERM76_ECL.INC,29083.16
42,20,1,48,PERM76_ECL.INC,29089.92
20,12,44,25,PERM76_ECL.INC,43687.38
17,29,3,48,PERM76_ECL.INC,43569.83
39,7,2,37,PERM76_ECL.INC,43708.35
35,24,48,32,PERM76_ECL.INC,43693.48
25,43,16,28,PERM76_ECL.INC,41872.91
31,17,25,36,PERM76_ECL.INC,43466.03
17,43,38,16,PERM76_ECL.INC,43682.95
40,17,17,23,PERM76_ECL.INC,43700.5
31,2,36,25,PERM76_ECL.INC,43708.41
36,32,1,41,PERM76_ECL.INC,43685.37
37,18,39,33,PERM76_ECL.INC,43700.84
41,40,39,31,PERM76_ECL.INC,43673.44
5,27,43,16,PERM76_ECL.INC,43610.2
35,48,13,17,PERM76_ECL.INC,43677.62
1,40,49,23,PERM76_ECL.INC,43691.34
35,32,30,18,PERM76_ECL.INC,43689.17
37,44,8,57,PERM76_ECL.INC,43682.42
12,51,55,16,PERM76_ECL.INC,43341.32
15,31,19,53,PERM76_ECL.INC,43684.54
43,35,20,46,PERM76_ECL.INC,43692.6
41,34,30,52,PERM76_ECL.INC,42716.53
10,22,33,24,PERM76_ECL.INC,43602.37
47,38,19,3,PERM76_ECL.INC,43706.11
19,16,6,15,PERM76_ECL.INC,43695.9
40,18,24,27,PERM76_ECL.INC,40466.15
21,25,56,13,PERM76_ECL.INC,43696.29
42,30,24,50,PERM76_ECL.INC,43660.17
10,22,43,28,PERM76_ECL.INC,43680.03
39,36,49,16,PERM76_ECL.INC,43689.05
40,35,3,42,PERM76_ECL.INC,43683.45
34,25,11,22,PERM76_ECL.INC,43690.38
37,16,12,50,PERM76_ECL.INC,43696.13
54,19,20,12,PERM76_ECL.INC,41137.59
41,20,44,10,PERM76_ECL.INC,43690.29
36,29,39,8,PERM76_ECL.INC,43681.46
16,14,45,23,PERM76_ECL.INC,43680.2
5,18,5,55,PERM76_ECL.INC,43683.14
26,48,27,19,PERM76_ECL.INC,43680.77
47,17,28,13,PERM76_ECL.INC,43709.31
33,51,29,24,PERM76_ECL.INC,42839.36
49,33,21,27,PERM76_ECL.INC,39283.75
3,37,25,22,PERM76_ECL.INC,43245.57
56,8,16,37,PERM76_ECL.INC,29061.65
19,7,10,15,PERM76_ECL.INC,43689.64
33,34,6,57,PERM76_ECL.INC,43687.29
55,9,28,44,PERM76_ECL.INC,25985.72
15,58,43,20,PERM76_ECL.INC,41826.91
21,4,16,53,PERM76_ECL.INC,43697.68
8,45,23,39,PERM76_ECL.INC,43689.96
22,21,2,42,PERM76_ECL.INC,43708.96
3,21,17,27,PERM76_ECL.INC,41326.15
40,40,34,44,PERM76_ECL.INC,43673.84
15,52,10,56,PERM76_ECL.INC,38874.07
32,5,4,41,PERM76_ECL.INC,43706.09
19,35,24,44,PERM76_ECL.INC,43689.29
43,6,49,7,PERM76_ECL.INC,39000.04
15,24,2,14,PERM76_ECL.INC,29087.92
23,48,20,33,PERM76_ECL.INC,41842.53
38,39,20,5,PERM76_ECL.INC,43681.18
22,2,33,19,PERM76_ECL.INC,43691.58
10,26,26,30,PERM76_ECL.INC,41663.68
45,10,45,33,PERM76_ECL.INC,41954.94
4,52,34,42,PERM76_ECL.INC,43678.78
13,58,2,44,PERM76_ECL.INC,43649.54
28,29,39,26,PERM76_ECL.INC,43682.42
9,16,51,27,PERM76_ECL.INC,43675.42
50,33,24,22,PERM76_ECL.INC,43463.3
35,12,8,56,PERM76_ECL.INC,43703.57
19,6,32,14,PERM76_ECL.INC,43700.14
25,27,27,28,PERM76_ECL.INC,36110.96
36,11,4,24,PERM76_ECL.INC,43697.29
25,54,28,45,PERM76_ECL.INC,43675.62
12,6,21,7,PERM76_ECL.INC,43680.4
10,49,9,52,PERM76_ECL.INC,35609.21
51,21,11,12,PERM76_ECL.INC,43688.22
6,34,31,23,PERM76_ECL.INC,43694.93
27,38,47,13,PERM76_ECL.INC,43680.06
10,38,17,32,PERM76_ECL.INC,42269.93
18,16,13,13,PERM76_ECL.INC,42855.54
3,34,45,40,PERM76_ECL.INC,43693.45
12,24,6,8,PERM76_ECL.INC,43605.09
10,25,54,24,PERM76_ECL.INC,43687.07
10,7,13,38,PERM76_ECL.INC,43682.9
32,28,37,20,PERM76_ECL.INC,43684.8
34,36,53,21,PERM76_ECL.INC,43676.07
34,12,7,46,PERM76_ECL.INC,43707.89
32,46,13,17,PERM76_ECL.INC,43679.99
14,56,35,32,PERM76_ECL.INC,43691.68
8,44,46,8,PERM76_ECL.INC,43683.33
20,12,40,16,PERM76_ECL.INC,43688.22
14,56,25,51,PERM76_ECL.INC,43697.48
12,52,19,15,PERM76_ECL.INC,43694.06
47,34,41,37,PERM76_ECL.INC,41899.12
9,15,21,12,PERM76_ECL.INC,43685.07
31,45,16,46,PERM76_ECL.INC,43679.24
46,32,32,43,PERM76_ECL.INC,43710.32
11,25,10,7,PERM76_ECL.INC,43700.34
29,42,31,38,PERM76_ECL.INC,40275.03
32,6,49,22,PERM76_ECL.INC,43706.8
1,43,15,44,PERM76_ECL.INC,43690.56
21,18,26,9,PERM76_ECL.INC,43695.93
55,23,31,22,PERM76_ECL.INC,42064
19,30,47,29,PERM76_ECL.INC,43675.68
4,32,38,5,PERM76_ECL.INC,43692.82
17,26,7,11,PERM76_ECL.INC,43689.07
30,43,23,8,PERM76_ECL.INC,43683.06
26,4,19,18,PERM76_ECL.INC,43690.54
52,7,5,16,PERM76_ECL.INC,32342.5
24,8,22,30,PERM76_ECL.INC,36019.55
14,55,5,44,PERM76_ECL.INC,43696.75
40,42,48,6,PERM76_ECL.INC,43662.05
12,37,11,20,PERM76_ECL.INC,43534.98
51,3,5,48,PERM76_ECL.INC,40659.09
16,5,4,27,PERM76_ECL.INC,43686.69
22,35,1,16,PERM76_ECL.INC,29087.79
14,4,32,41,PERM76_ECL.INC,43681.88
48,20,19,31,PERM76_ECL.INC,37232.99
52,9,23,48,PERM76_ECL.INC,30592.32
10,52,2,28,PERM76_ECL.INC,43696.82
21,5,19,12,PERM76_ECL.INC,42563.36
22,7,12,56,PERM76_ECL.INC,43701.27
25,26,26,15,PERM76_ECL.INC,43688.53
41,18,12,46,PERM76_ECL.INC,43696.12
3,15,38,14,PERM76_ECL.INC,43687.18
5,23,57,3,PERM76_ECL.INC,29077.1
32,26,42,11,PERM76_ECL.INC,43687.89
54,14,37,43,PERM76_ECL.INC,35915.93
6,54,19,48,PERM76_ECL.INC,43684.86
25,38,10,28,PERM76_ECL.INC,43685.61
18,56,43,28,PERM76_ECL.INC,43672.59
8,58,26,28,PERM76_ECL.INC,41768.74
10,41,5,34,PERM76_ECL.INC,43686.71
33,11,8,17,PERM76_ECL.INC,43707.83
35,33,15,36,PERM76_ECL.INC,43689.56
0,42,21,10,PERM76_ECL.INC,43341.52
12,32,14,35,PERM76_ECL.INC,40999.95
40,5,53,16,PERM76_ECL.INC,43701.89
23,42,21,27,PERM76_ECL.INC,35463.21
15,51,49,14,PERM76_ECL.INC,43690.89
30,42,44,42,PERM76_ECL.INC,43442.28
48,8,29,39,PERM76_ECL.INC,38711.09
32,21,26,42,PERM76_ECL.INC,43695.3
11,43,6,28,PERM76_ECL.INC,43639.86
23,21,22,44,PERM76_ECL.INC,43709.32
16,6,48,2,PERM76_ECL.INC,42533.98
53,13,16,21,PERM76_ECL.INC,36163.39
44,18,5,27,PERM76_ECL.INC,43708.12
37,18,44,30,PERM76_ECL.INC,43701.08
31,30,49,36,PERM76_ECL.INC,43686
29,2,42,41,PERM76_ECL.INC,43535.99
0,40,8,17,PERM76_ECL.INC,43678.62
46,8,10,21,PERM76_ECL.INC,41418.18
28,13,29,39,PERM76_ECL.INC,43694.04
36,33,27,50,PERM76_ECL.INC,43683.06
43,36,3,45,PERM76_ECL.INC,43688.88
17,57,28,37,PERM76_ECL.INC,43360.07
44,36,52,4,PERM76_ECL.INC,43340.76
27,3,40,23,PERM76_ECL.INC,43422.32
32,44,34,14,PERM76_ECL.INC,43678.77
5,55,4,45,PERM76_ECL.INC,43684.29
50,3,9,55,PERM76_ECL.INC,41338.98
