X1,Y1,X2,Y2,Perm,COP
21,35,28,34,PERM76_ECL.INC,13391.38
22,49,29,37,PERM76_ECL.INC,14457.16
50,24,29,16,PERM76_ECL.INC,14471.5
53,11,0,41,PERM76_ECL.INC,14304.94
12,57,11,34,PERM76_ECL.INC,14493.21
25,38,17,34,PERM76_ECL.INC,14474.2
5,8,29,1,PERM76_ECL.INC,11511.28
17,39,38,26,PERM76_ECL.INC,14324.84
49,26,32,7,PERM76_ECL.INC,14481.43
28,14,55,22,PERM76_ECL.INC,14482.89
15,47,29,47,PERM76_ECL.INC,14486.75
19,50,30,16,PERM76_ECL.INC,14477.44
10,38,52,27,PERM76_ECL.INC,14472.19
21,17,53,14,PERM76_ECL.INC,14374.36
16,48,33,12,PERM76_ECL.INC,14491.33
54,5,30,47,PERM76_ECL.INC,14443.74
35,37,42,29,PERM76_ECL.INC,14477.86
1,17,38,8,PERM76_ECL.INC,0
3,14,59,5,PERM76_ECL.INC,52.59752
31,19,46,8,PERM76_ECL.INC,14493.42
13,58,18,39,PERM76_ECL.INC,0
7,56,27,3,PERM76_ECL.INC,14445.1
31,24,42,39,PERM76_ECL.INC,14459.45
4,32,14,23,PERM76_ECL.INC,14496.48
20,51,52,13,PERM76_ECL.INC,14465.39
2,17,37,2,PERM76_ECL.INC,14445.15
45,41,31,25,PERM76_ECL.INC,14486.58
52,20,38,1,PERM76_ECL.INC,14466.81
40,9,3,19,PERM76_ECL.INC,14494.79
53,12,11,38,PERM76_ECL.INC,14421.25
51,17,24,42,PERM76_ECL.INC,14473.16
43,24,40,32,PERM76_ECL.INC,14501.59
14,58,4,58,PERM76_ECL.INC,0
17,4,47,21,PERM76_ECL.INC,14449.26
52,28,7,30,PERM76_ECL.INC,14488.86
13,17,51,17,PERM76_ECL.INC,14476.22
50,9,46,20,PERM76_ECL.INC,14465.75
29,26,15,43,PERM76_ECL.INC,14465.51
10,38,7,19,PERM76_ECL.INC,14478.25
47,19,35,22,PERM76_ECL.INC,14484.71
46,25,55,25,PERM76_ECL.INC,49.19238
22,43,7,29,PERM76_ECL.INC,14486.08
26,20,5,51,PERM76_ECL.INC,14500.82
54,12,54,23,PERM76_ECL.INC,14464.87
26,48,11,7,PERM76_ECL.INC,14397.9
50,34,5,34,PERM76_ECL.INC,14492.38
17,20,12,7,PERM76_ECL.INC,14388.34
27,31,40,40,PERM76_ECL.INC,14266.1
45,4,25,6,PERM76_ECL.INC,14470.27
25,42,13,55,PERM76_ECL.INC,14483.13
47,14,42,34,PERM76_ECL.INC,14495.6
53,27,3,19,PERM76_ECL.INC,14490.75
42,4,42,2,PERM76_ECL.INC,5457.289
8,39,47,31,PERM76_ECL.INC,14464.38
5,31,49,20,PERM76_ECL.INC,14490.76
51,2,3,49,PERM76_ECL.INC,14113.7
40,26,29,46,PERM76_ECL.INC,14468.95
8,43,10,43,PERM76_ECL.INC,5761.077
23,46,39,35,PERM76_ECL.INC,14481.12
7,42,49,8,PERM76_ECL.INC,14432.07
40,27,56,10,PERM76_ECL.INC,14482.97
20,8,2,31,PERM76_ECL.INC,14482.22
9,37,31,11,PERM76_ECL.INC,14448.55
4,32,15,28,PERM76_ECL.INC,14497.18
22,17,34,27,PERM76_ECL.INC,14504.41
22,42,54,24,PERM76_ECL.INC,14489.9
2,20,7,11,PERM76_ECL.INC,14257.79
27,5,6,16,PERM76_ECL.INC,14450.14
35,3,28,42,PERM76_ECL.INC,14483.82
8,26,31,40,PERM76_ECL.INC,14474.55
42,15,6,40,PERM76_ECL.INC,13466.87
30,9,32,6,PERM76_ECL.INC,11091.75
3,18,35,41,PERM76_ECL.INC,14474.2
20,36,32,27,PERM76_ECL.INC,14485.89
24,11,40,38,PERM76_ECL.INC,14486.66
9,23,36,20,PERM76_ECL.INC,14470.33
35,6,32,37,PERM76_ECL.INC,14500.52
59,8,24,42,PERM76_ECL.INC,14471.64
17,47,37,20,PERM76_ECL.INC,14492.78
25,31,7,52,PERM76_ECL.INC,14493
56,21,55,12,PERM76_ECL.INC,0
35,49,6,56,PERM76_ECL.INC,14375.39
35,9,55,6,PERM76_ECL.INC,14502.76
27,19,5,13,PERM76_ECL.INC,14505.43
58,8,2,19,PERM76_ECL.INC,14475.74
39,47,50,17,PERM76_ECL.INC,0
4,44,45,4,PERM76_ECL.INC,14488.57
20,20,5,13,PERM76_ECL.INC,14504.27
46,16,37,9,PERM76_ECL.INC,14503.52
38,10,8,20,PERM76_ECL.INC,14485.84
16,31,7,22,PERM76_ECL.INC,14458.91
34,0,15,5,PERM76_ECL.INC,14431.93
5,49,6,24,PERM76_ECL.INC,14484.6
12,42,17,16,PERM76_ECL.INC,14472.73
1,45,2,48,PERM76_ECL.INC,7079.479
19,46,11,3,PERM76_ECL.INC,49.20992
45,24,12,42,PERM76_ECL.INC,14488.86
40,20,16,6,PERM76_ECL.INC,14453.71
57,12,32,37,PERM76_ECL.INC,14477.82
5,55,5,32,PERM76_ECL.INC,14465.73
4,28,7,29,PERM76_ECL.INC,9896.866
24,27,48,28,PERM76_ECL.INC,14470.43
2,47,40,33,PERM76_ECL.INC,14414.61
37,34,23,36,PERM76_ECL.INC,14469.94
27,52,59,6,PERM76_ECL.INC,14461.77
10,52,17,49,PERM76_ECL.INC,12914.74
14,19,55,22,PERM76_ECL.INC,14481.41
3,49,40,16,PERM76_ECL.INC,14446.01
12,43,25,29,PERM76_ECL.INC,14475.07
11,47,23,45,PERM76_ECL.INC,14464.33
40,40,57,12,PERM76_ECL.INC,14431.9
11,24,46,14,PERM76_ECL.INC,14488.79
41,38,27,34,PERM76_ECL.INC,14469.11
21,4,48,33,PERM76_ECL.INC,14491.26
29,32,32,44,PERM76_ECL.INC,14489.09
11,26,9,54,PERM76_ECL.INC,14501.74
16,44,16,13,PERM76_ECL.INC,14445.52
3,33,50,2,PERM76_ECL.INC,14487.44
40,37,5,57,PERM76_ECL.INC,14299.75
17,51,30,27,PERM76_ECL.INC,14486.91
11,12,38,16,PERM76_ECL.INC,14465.84
23,36,59,9,PERM76_ECL.INC,14497.02
18,21,40,33,PERM76_ECL.INC,14498.11
23,28,51,24,PERM76_ECL.INC,14499.93
23,3,27,40,PERM76_ECL.INC,14469.18
10,34,10,17,PERM76_ECL.INC,14488.62
17,50,24,34,PERM76_ECL.INC,14495.58
22,52,3,35,PERM76_ECL.INC,14458.28
45,15,13,37,PERM76_ECL.INC,14491.49
4,21,37,34,PERM76_ECL.INC,14461.16
15,55,16,56,PERM76_ECL.INC,3380.983
24,43,37,46,PERM76_ECL.INC,14478.05
1,47,21,21,PERM76_ECL.INC,14446.99
51,5,25,34,PERM76_ECL.INC,14438.03
35,26,24,38,PERM76_ECL.INC,14474.24
32,31,20,29,PERM76_ECL.INC,14453.73
15,50,30,17,PERM76_ECL.INC,14493.85
4,26,5,40,PERM76_ECL.INC,14476.36
21,43,12,6,PERM76_ECL.INC,14498.51
15,31,48,20,PERM76_ECL.INC,14472.6
51,21,58,3,PERM76_ECL.INC,49.1846
8,17,34,49,PERM76_ECL.INC,14456.18
18,42,34,16,PERM76_ECL.INC,14487.64
27,36,17,3,PERM76_ECL.INC,14480.87
40,10,18,19,PERM76_ECL.INC,14495.14
49,10,20,16,PERM76_ECL.INC,14462.44
38,21,43,44,PERM76_ECL.INC,12532.81
12,4,1,40,PERM76_ECL.INC,14459.41
37,17,37,4,PERM76_ECL.INC,14492.32
23,22,21,44,PERM76_ECL.INC,14504.09
46,37,11,8,PERM76_ECL.INC,14491.68
50,8,49,26,PERM76_ECL.INC,14464.64
34,6,53,8,PERM76_ECL.INC,14507.1
39,36,11,12,PERM76_ECL.INC,14465.02
44,3,28,9,PERM76_ECL.INC,14473.29
59,8,10,37,PERM76_ECL.INC,14470.67
32,41,29,22,PERM76_ECL.INC,14461.58
27,12,47,11,PERM76_ECL.INC,14473.72
10,19,32,34,PERM76_ECL.INC,14445.59
11,26,19,13,PERM76_ECL.INC,14501.58
23,19,37,38,PERM76_ECL.INC,14506.34
28,37,4,43,PERM76_ECL.INC,14449.58
22,11,18,39,PERM76_ECL.INC,14402.76
48,36,43,42,PERM76_ECL.INC,10184.14
53,25,52,28,PERM76_ECL.INC,5142.139
48,22,10,17,PERM76_ECL.INC,14469.26
20,54,11,21,PERM76_ECL.INC,14467.05
4,23,37,45,PERM76_ECL.INC,14429.37
53,2,43,7,PERM76_ECL.INC,14439.28
9,46,51,13,PERM76_ECL.INC,14389.24
6,30,44,26,PERM76_ECL.INC,14492.33
24,52,32,6,PERM76_ECL.INC,14450.04
19,54,46,3,PERM76_ECL.INC,14401.98
14,44,9,49,PERM76_ECL.INC,14488
36,37,50,32,PERM76_ECL.INC,14466.46
7,27,19,54,PERM76_ECL.INC,14265.11
6,50,12,47,PERM76_ECL.INC,13388.6
41,27,53,18,PERM76_ECL.INC,14464.61
12,22,19,22,PERM76_ECL.INC,12606.03
22,2,40,13,PERM76_ECL.INC,14479.78
33,26,7,36,PERM76_ECL.INC,14456.51
30,24,31,45,PERM76_ECL.INC,14412.21
44,10,11,57,PERM76_ECL.INC,14492.26
9,48,23,54,PERM76_ECL.INC,14490.19
30,51,15,10,PERM76_ECL.INC,14389.97
42,25,27,49,PERM76_ECL.INC,14465.69
16,47,26,53,PERM76_ECL.INC,14499.52
33,32,35,10,PERM76_ECL.INC,14451.14
32,48,11,11,PERM76_ECL.INC,14434.43
23,43,11,14,PERM76_ECL.INC,14461.59
1,41,13,21,PERM76_ECL.INC,14494.62
27,24,38,5,PERM76_ECL.INC,14500.17
38,10,46,25,PERM76_ECL.INC,14490.82
6,33,14,32,PERM76_ECL.INC,14497.31
46,40,45,39,PERM76_ECL.INC,2267.131
32,51,6,20,PERM76_ECL.INC,14291.34
23,29,3,29,PERM76_ECL.INC,14505.47
14,21,17,22,PERM76_ECL.INC,7276.728
36,18,31,17,PERM76_ECL.INC,13248.32
24,22,34,44,PERM76_ECL.INC,14502.09
9,17,13,14,PERM76_ECL.INC,11660.35
57,5,39,10,PERM76_ECL.INC,14441.98
44,17,22,3,PERM76_ECL.INC,14498.04
34,26,25,42,PERM76_ECL.INC,14472.15
32,40,16,13,PERM76_ECL.INC,14472.08
46,33,47,21,PERM76_ECL.INC,14504.57
45,41,55,15,PERM76_ECL.INC,14489.33
29,15,16,52,PERM76_ECL.INC,14495.14
39,10,36,12,PERM76_ECL.INC,11440.67
21,21,36,29,PERM76_ECL.INC,14492.51
6,59,22,17,PERM76_ECL.INC,14407.86
20,46,44,34,PERM76_ECL.INC,14489.27
29,29,2,47,PERM76_ECL.INC,14454.13
19,18,46,14,PERM76_ECL.INC,14484.63
16,40,46,27,PERM76_ECL.INC,14414.31
35,40,38,3,PERM76_ECL.INC,14421.68
19,38,41,10,PERM76_ECL.INC,14451.39
7,25,16,19,PERM76_ECL.INC,14469.81
47,16,28,6,PERM76_ECL.INC,14496.12
2,30,34,19,PERM76_ECL.INC,14432.09
37,28,23,47,PERM76_ECL.INC,14464.77
4,29,35,31,PERM76_ECL.INC,14450.06
24,42,45,20,PERM76_ECL.INC,14473.77
15,9,56,18,PERM76_ECL.INC,14462.3
31,50,19,46,PERM76_ECL.INC,14452.48
6,52,32,12,PERM76_ECL.INC,14464.54
10,39,1,20,PERM76_ECL.INC,49.18911
9,30,35,35,PERM76_ECL.INC,14493.95
33,34,39,22,PERM76_ECL.INC,14474.89
24,23,42,39,PERM76_ECL.INC,14500.43
16,10,30,36,PERM76_ECL.INC,14367.39
9,46,39,4,PERM76_ECL.INC,14436.03
24,21,16,19,PERM76_ECL.INC,13627.12
30,45,32,1,PERM76_ECL.INC,14471.9
22,36,10,13,PERM76_ECL.INC,14500.63
31,41,2,23,PERM76_ECL.INC,14438.96
55,13,28,39,PERM76_ECL.INC,14364.27
44,18,53,23,PERM76_ECL.INC,14505.15
35,38,54,22,PERM76_ECL.INC,14474.84
34,13,28,41,PERM76_ECL.INC,14498.15
52,11,30,14,PERM76_ECL.INC,14454.77
27,31,22,1,PERM76_ECL.INC,14469.32
11,4,40,21,PERM76_ECL.INC,13303.1
28,0,25,33,PERM76_ECL.INC,14493.22
7,6,0,27,PERM76_ECL.INC,9872.979
15,15,4,44,PERM76_ECL.INC,14470.7
6,33,39,14,PERM76_ECL.INC,14491.83
33,6,56,8,PERM76_ECL.INC,14505.53
42,39,3,36,PERM76_ECL.INC,14463.13
36,22,50,33,PERM76_ECL.INC,14482.49
43,20,37,14,PERM76_ECL.INC,14502.69
13,39,16,13,PERM76_ECL.INC,14463.2
41,18,23,49,PERM76_ECL.INC,14475.12
8,14,12,30,PERM76_ECL.INC,14474.53
37,32,46,21,PERM76_ECL.INC,14478.26
18,31,16,50,PERM76_ECL.INC,14477.67
45,26,40,32,PERM76_ECL.INC,14401.96
13,51,32,1,PERM76_ECL.INC,14483.29
47,6,20,2,PERM76_ECL.INC,14473.85
36,39,45,2,PERM76_ECL.INC,14467.47
48,12,1,20,PERM76_ECL.INC,49.18243
38,25,17,12,PERM76_ECL.INC,14458.81
33,46,47,17,PERM76_ECL.INC,14447.69
22,41,26,3,PERM76_ECL.INC,14493.01
5,42,21,22,PERM76_ECL.INC,14478.61
15,47,35,1,PERM76_ECL.INC,14467.46
10,15,13,8,PERM76_ECL.INC,14144.86
30,44,33,27,PERM76_ECL.INC,14474.11
2,23,46,39,PERM76_ECL.INC,14448.37
45,15,31,17,PERM76_ECL.INC,14499.09
40,4,3,48,PERM76_ECL.INC,14449.38
16,12,25,17,PERM76_ECL.INC,14475.61
16,53,23,11,PERM76_ECL.INC,14474.28
55,22,39,2,PERM76_ECL.INC,14489.31
44,42,41,31,PERM76_ECL.INC,14457.81
3,43,22,17,PERM76_ECL.INC,14491.88
44,29,30,42,PERM76_ECL.INC,14490.84
27,0,3,45,PERM76_ECL.INC,14482.77
34,33,13,20,PERM76_ECL.INC,14475.22
35,46,10,34,PERM76_ECL.INC,14454.92
44,36,35,36,PERM76_ECL.INC,14486.37
51,30,11,14,PERM76_ECL.INC,14485.38
48,22,45,28,PERM76_ECL.INC,13358.41
7,22,51,3,PERM76_ECL.INC,14427.34
2,49,18,42,PERM76_ECL.INC,14453.8
15,10,54,25,PERM76_ECL.INC,14468.42
21,16,40,11,PERM76_ECL.INC,14484.31
9,32,55,4,PERM76_ECL.INC,14477.88
50,28,12,58,PERM76_ECL.INC,14487.73
37,9,7,36,PERM76_ECL.INC,14478.57
51,19,19,10,PERM76_ECL.INC,14471.69
19,38,43,18,PERM76_ECL.INC,14451.6
35,11,50,18,PERM76_ECL.INC,14501.05
22,19,13,55,PERM76_ECL.INC,14505.49
25,3,32,44,PERM76_ECL.INC,14455.46
51,9,38,3,PERM76_ECL.INC,14458.81
35,20,26,37,PERM76_ECL.INC,14472.44
45,33,23,45,PERM76_ECL.INC,14489.94
54,8,32,24,PERM76_ECL.INC,14447.5
44,21,45,25,PERM76_ECL.INC,8322.919
7,46,12,24,PERM76_ECL.INC,14494.2
46,5,43,8,PERM76_ECL.INC,10669.29
55,3,55,12,PERM76_ECL.INC,13705.9
30,2,18,3,PERM76_ECL.INC,14500.95
18,12,40,41,PERM76_ECL.INC,14278.84
56,7,14,7,PERM76_ECL.INC,14442.2
50,21,15,32,PERM76_ECL.INC,14470.79
1,38,50,4,PERM76_ECL.INC,14437.35
0,40,53,14,PERM76_ECL.INC,13600.59
0,27,29,34,PERM76_ECL.INC,14415.73
0,36,46,2,PERM76_ECL.INC,14012.1
40,7,9,7,PERM76_ECL.INC,14497.45
15,42,10,40,PERM76_ECL.INC,12194
11,3,0,27,PERM76_ECL.INC,0
59,7,51,17,PERM76_ECL.INC,14481.56
7,58,8,45,PERM76_ECL.INC,14485.51
45,8,31,13,PERM76_ECL.INC,14486.12
44,4,47,33,PERM76_ECL.INC,14478.26
58,10,48,12,PERM76_ECL.INC,14488.38
0,39,17,50,PERM76_ECL.INC,14481.26
15,55,33,9,PERM76_ECL.INC,14475.41
28,49,51,9,PERM76_ECL.INC,14451.94
18,3,23,8,PERM76_ECL.INC,11054.28
9,53,21,42,PERM76_ECL.INC,14486.69
8,6,34,31,PERM76_ECL.INC,14444.8
3,26,54,8,PERM76_ECL.INC,14445.12
33,43,20,28,PERM76_ECL.INC,14467.29
23,50,56,17,PERM76_ECL.INC,14444.09
36,30,23,32,PERM76_ECL.INC,14471.06
53,15,14,23,PERM76_ECL.INC,14459.5
12,4,31,2,PERM76_ECL.INC,14462.28
12,8,21,21,PERM76_ECL.INC,14456.35
45,38,1,34,PERM76_ECL.INC,14485.3
31,9,24,15,PERM76_ECL.INC,14468.63
47,34,2,51,PERM76_ECL.INC,14380.97
8,13,1,36,PERM76_ECL.INC,14478.27
18,16,9,10,PERM76_ECL.INC,14490.65
2,44,13,31,PERM76_ECL.INC,14492.8
14,5,16,34,PERM76_ECL.INC,14464.28
38,35,37,23,PERM76_ECL.INC,14482.86
17,33,0,28,PERM76_ECL.INC,14432.13
2,41,38,42,PERM76_ECL.INC,14492.4
50,31,26,22,PERM76_ECL.INC,14491.94
8,9,14,41,PERM76_ECL.INC,14458.5
53,12,2,18,PERM76_ECL.INC,14454.31
12,44,42,24,PERM76_ECL.INC,14476.44
34,34,39,46,PERM76_ECL.INC,14443.45
20,28,8,58,PERM76_ECL.INC,14467.81
5,54,47,20,PERM76_ECL.INC,14419.65
58,9,31,27,PERM76_ECL.INC,14480.62
50,14,14,51,PERM76_ECL.INC,14461.79
25,43,1,44,PERM76_ECL.INC,14476.09
23,6,15,41,PERM76_ECL.INC,14483.49
7,27,47,8,PERM76_ECL.INC,14362.39
11,29,49,31,PERM76_ECL.INC,14493.93
16,55,24,48,PERM76_ECL.INC,14480.45
1,29,32,38,PERM76_ECL.INC,14458.92
24,5,11,42,PERM76_ECL.INC,14475.76
5,36,26,12,PERM76_ECL.INC,14488.08
33,34,37,31,PERM76_ECL.INC,12028.63
3,20,38,1,PERM76_ECL.INC,14465.23
50,22,15,26,PERM76_ECL.INC,14480.09
26,11,30,31,PERM76_ECL.INC,14483.6
26,23,16,37,PERM76_ECL.INC,14502.88
16,35,36,2,PERM76_ECL.INC,14396.43
49,23,51,12,PERM76_ECL.INC,14462.52
39,4,22,52,PERM76_ECL.INC,14410.23
28,13,36,14,PERM76_ECL.INC,14059.47
12,26,18,16,PERM76_ECL.INC,14502.89
28,42,34,40,PERM76_ECL.INC,13222.62
19,34,41,10,PERM76_ECL.INC,14480.64
30,42,41,30,PERM76_ECL.INC,14468.19
43,2,22,38,PERM76_ECL.INC,14447.23
41,6,28,48,PERM76_ECL.INC,14483.29
44,2,12,23,PERM76_ECL.INC,14433.54
17,57,45,41,PERM76_ECL.INC,12731.93
0,41,27,52,PERM76_ECL.INC,14457.68
24,29,34,27,PERM76_ECL.INC,14492.33
57,10,47,32,PERM76_ECL.INC,14482.75
5,56,38,34,PERM76_ECL.INC,14455.26
52,23,21,44,PERM76_ECL.INC,14474.99
24,34,8,50,PERM76_ECL.INC,14500.47
50,14,39,45,PERM76_ECL.INC,14464.64
17,23,17,3,PERM76_ECL.INC,14501.53
46,1,53,7,PERM76_ECL.INC,14470.53
3,49,21,48,PERM76_ECL.INC,14456.96
16,30,30,10,PERM76_ECL.INC,14369.92
6,30,27,7,PERM76_ECL.INC,14494.46
17,40,50,2,PERM76_ECL.INC,14332.97
10,27,44,31,PERM76_ECL.INC,14494.08
51,12,2,45,PERM76_ECL.INC,14444.53
33,45,43,15,PERM76_ECL.INC,14449.91
47,26,27,46,PERM76_ECL.INC,14479.87
27,25,49,25,PERM76_ECL.INC,14486.46
30,29,39,6,PERM76_ECL.INC,14476.32
20,21,37,23,PERM76_ECL.INC,14501.64
7,46,22,49,PERM76_ECL.INC,14498.75
15,44,50,10,PERM76_ECL.INC,14408.04
28,15,51,24,PERM76_ECL.INC,14468.84
27,38,37,29,PERM76_ECL.INC,14470.51
8,10,18,56,PERM76_ECL.INC,14159.43
46,7,42,34,PERM76_ECL.INC,14478.32
41,42,9,13,PERM76_ECL.INC,14428.83
25,52,14,52,PERM76_ECL.INC,14458.71
23,19,25,27,PERM76_ECL.INC,13869.57
33,47,53,10,PERM76_ECL.INC,14433.42
31,48,32,31,PERM76_ECL.INC,14423.22
34,3,42,2,PERM76_ECL.INC,14504.02
39,33,15,28,PERM76_ECL.INC,14468.89
12,11,47,17,PERM76_ECL.INC,14471.15
6,53,38,21,PERM76_ECL.INC,14450.54
49,22,52,9,PERM76_ECL.INC,14485.38
24,53,31,34,PERM76_ECL.INC,14369.68
10,18,44,18,PERM76_ECL.INC,14468.27
26,38,17,3,PERM76_ECL.INC,14479.57
31,24,12,16,PERM76_ECL.INC,14461.29
8,17,31,29,PERM76_ECL.INC,14472.04
3,55,14,12,PERM76_ECL.INC,14365.05
55,23,42,3,PERM76_ECL.INC,14489.55
13,31,18,29,PERM76_ECL.INC,13379.95
26,53,14,47,PERM76_ECL.INC,14464.49
27,31,34,1,PERM76_ECL.INC,14468.96
27,51,30,31,PERM76_ECL.INC,14469.17
16,53,42,41,PERM76_ECL.INC,14389.53
33,22,50,9,PERM76_ECL.INC,14475.04
18,44,39,43,PERM76_ECL.INC,14497.04
30,30,10,7,PERM76_ECL.INC,14477.2
48,35,24,21,PERM76_ECL.INC,14496.69
7,11,5,38,PERM76_ECL.INC,14469.94
34,35,1,49,PERM76_ECL.INC,49.18935
45,19,43,15,PERM76_ECL.INC,9034.255
24,22,50,8,PERM76_ECL.INC,14502.38
53,15,36,33,PERM76_ECL.INC,14422.9
34,17,52,12,PERM76_ECL.INC,14475.74
15,25,32,3,PERM76_ECL.INC,14494.92
0,23,2,43,PERM76_ECL.INC,0
34,19,1,40,PERM76_ECL.INC,14456.79
24,48,14,52,PERM76_ECL.INC,14481.83
14,9,27,7,PERM76_ECL.INC,14473.76
57,6,33,20,PERM76_ECL.INC,14472.01
15,17,54,16,PERM76_ECL.INC,14463.65
52,15,40,6,PERM76_ECL.INC,14472.59
2,44,15,17,PERM76_ECL.INC,14488.76
10,25,33,25,PERM76_ECL.INC,14484
11,47,9,39,PERM76_ECL.INC,14465.01
17,17,8,54,PERM76_ECL.INC,14488.77
10,41,30,27,PERM76_ECL.INC,14464.43
8,20,6,33,PERM76_ECL.INC,14484.79
12,8,46,39,PERM76_ECL.INC,14451.31
35,43,12,11,PERM76_ECL.INC,14470.36
0,32,11,10,PERM76_ECL.INC,14307.08
44,42,20,8,PERM76_ECL.INC,14450.04
5,46,4,38,PERM76_ECL.INC,12989.62
9,57,42,30,PERM76_ECL.INC,14481.5
17,43,19,51,PERM76_ECL.INC,13463.52
22,38,29,15,PERM76_ECL.INC,14501.09
34,11,29,14,PERM76_ECL.INC,11977.41
20,31,19,13,PERM76_ECL.INC,14480.38
46,18,55,12,PERM76_ECL.INC,14502.54
0,42,8,14,PERM76_ECL.INC,0
8,7,57,12,PERM76_ECL.INC,14442.99
24,23,11,10,PERM76_ECL.INC,14500.65
27,52,17,2,PERM76_ECL.INC,14463.25
26,48,34,8,PERM76_ECL.INC,14469.07
20,24,12,9,PERM76_ECL.INC,14486.09
24,22,50,21,PERM76_ECL.INC,14502.33
2,16,56,12,PERM76_ECL.INC,14482.75
13,54,44,23,PERM76_ECL.INC,14488.98
12,25,42,13,PERM76_ECL.INC,14495.41
36,49,12,56,PERM76_ECL.INC,14414.26
47,28,13,54,PERM76_ECL.INC,14477.86
32,43,34,19,PERM76_ECL.INC,14410.03
1,26,9,16,PERM76_ECL.INC,14299.65
13,49,39,37,PERM76_ECL.INC,14431.4
27,9,45,26,PERM76_ECL.INC,14486.1
56,13,52,18,PERM76_ECL.INC,13376.45
19,37,30,51,PERM76_ECL.INC,14370.21
19,22,12,38,PERM76_ECL.INC,14494.79
41,27,23,23,PERM76_ECL.INC,14470.76
6,44,42,36,PERM76_ECL.INC,14487.63
48,14,9,5,PERM76_ECL.INC,14226.93
29,38,43,11,PERM76_ECL.INC,14471.83
43,44,33,16,PERM76_ECL.INC,12352.25
24,24,22,3,PERM76_ECL.INC,14497.54
24,44,59,4,PERM76_ECL.INC,49.18644
11,24,42,42,PERM76_ECL.INC,14450.55
11,6,16,2,PERM76_ECL.INC,12193.45
41,15,32,5,PERM76_ECL.INC,14475.65
19,9,42,25,PERM76_ECL.INC,14469.01
46,36,0,25,PERM76_ECL.INC,49.23059
43,41,6,8,PERM76_ECL.INC,13826.05
12,16,6,55,PERM76_ECL.INC,14470.28
26,11,20,36,PERM76_ECL.INC,14482.65
25,52,53,21,PERM76_ECL.INC,14414.74
49,9,52,15,PERM76_ECL.INC,14473.07
40,12,9,39,PERM76_ECL.INC,14477.37
19,36,28,43,PERM76_ECL.INC,14475.51
18,39,38,36,PERM76_ECL.INC,14411.1
55,9,40,10,PERM76_ECL.INC,14454.5
14,58,20,37,PERM76_ECL.INC,0
28,3,13,11,PERM76_ECL.INC,14488.84
38,43,4,40,PERM76_ECL.INC,14460.37
11,11,40,4,PERM76_ECL.INC,14460.35
9,45,9,18,PERM76_ECL.INC,14447.26
32,20,6,24,PERM76_ECL.INC,14473.23
15,38,10,10,PERM76_ECL.INC,14448.91
31,9,43,32,PERM76_ECL.INC,14447.7
21,30,15,25,PERM76_ECL.INC,14499.08
31,7,31,15,PERM76_ECL.INC,14451.95
1,35,24,49,PERM76_ECL.INC,14468.67
24,29,19,28,PERM76_ECL.INC,10768.02
14,31,44,25,PERM76_ECL.INC,14480.46
2,23,20,21,PERM76_ECL.INC,14453.88
41,21,7,55,PERM76_ECL.INC,14433.05
26,8,11,34,PERM76_ECL.INC,14472.19
45,36,10,44,PERM76_ECL.INC,14391.51
4,16,13,40,PERM76_ECL.INC,14479.78
36,30,32,21,PERM76_ECL.INC,14472.41
16,39,43,35,PERM76_ECL.INC,14444.36
11,51,36,32,PERM76_ECL.INC,14488.87
9,10,48,34,PERM76_ECL.INC,14465.38
32,13,7,36,PERM76_ECL.INC,14498.63
50,16,2,18,PERM76_ECL.INC,14482.71
37,29,9,40,PERM76_ECL.INC,14468.16
34,25,32,12,PERM76_ECL.INC,14478.27
48,7,4,19,PERM76_ECL.INC,14471.38
11,22,16,4,PERM76_ECL.INC,14381.07
24,39,20,32,PERM76_ECL.INC,13197.15
35,4,34,12,PERM76_ECL.INC,11716.42
15,17,16,51,PERM76_ECL.INC,14467.83
25,28,34,33,PERM76_ECL.INC,14477.48
38,25,21,17,PERM76_ECL.INC,14459.53
4,56,41,5,PERM76_ECL.INC,14448.82
56,15,23,35,PERM76_ECL.INC,14469.7
10,30,26,47,PERM76_ECL.INC,14496.01
28,44,33,28,PERM76_ECL.INC,14475.78
28,10,0,23,PERM76_ECL.INC,49.19439
42,1,19,4,PERM76_ECL.INC,14446.08
12,20,17,21,PERM76_ECL.INC,11237.12
6,26,25,5,PERM76_ECL.INC,14438.32
35,18,5,46,PERM76_ECL.INC,14467.34
5,15,43,43,PERM76_ECL.INC,13494.07
4,57,38,44,PERM76_ECL.INC,14434.74
12,58,5,41,PERM76_ECL.INC,14486.86
6,39,38,6,PERM76_ECL.INC,14444.07
10,22,29,35,PERM76_ECL.INC,14445.33
9,21,35,21,PERM76_ECL.INC,14480.98
9,19,20,28,PERM76_ECL.INC,14474.9
39,33,36,1,PERM76_ECL.INC,14398.06
31,29,43,32,PERM76_ECL.INC,14468.98
36,7,48,25,PERM76_ECL.INC,14499.14
29,15,32,26,PERM76_ECL.INC,14499.98
50,18,8,49,PERM76_ECL.INC,14478.49
43,37,28,40,PERM76_ECL.INC,14451.71
12,33,25,35,PERM76_ECL.INC,14466.93
53,13,10,23,PERM76_ECL.INC,14390.99
40,11,23,25,PERM76_ECL.INC,14483.24
19,9,7,6,PERM76_ECL.INC,13743.25
35,15,26,48,PERM76_ECL.INC,14479.68
4,23,32,16,PERM76_ECL.INC,14455.52
